id,is_a
6259,16566
6260,10188
6261,11757
6262,35132
6263,14387
6264,7651
6265,16888
6266,19306
6267,10371
6268,5423
6270,6846
6271,13685
6272,2553
6273,16566
6274,6598
6275,2050
6276,2050
6277,2050
6278,2050
6279,5291
6280,16888
6282,9141
6283,6598
6284,13150
6285,15055
6286,15001
6287,15002
6288,15019
6289,15019
6290,15057
6291,15057
6292,5856
6293,3104
6294,35132
6295,5866
6296,1638
6297,17651
6298,17651
6300,13140
6301,4111
6303,2050
6304,3869
6305,2050
6306,15003
6307,2050
6309,2050
6311,63
6312,463
6314,463
6318,4277
6319,11777
6320,6532
6321,6532
6322,6533
6323,6533
6325,1743
6326,5913
6327,1568
6328,1568
6329,1569
6330,3409
6331,2308
6332,1823
6333,475
6334,10202
6337,7685
6338,5206
6339,5206
6340,5206
6341,5272
6342,6442
6343,6442
6345,3496
6347,1637
6349,1637
6351,6443
6353,6443
6355,2460
6356,1638
6358,2050
6359,1170
6360,64
6364,34969
6373,5215
6374,61
6376,7685
6377,5156
6378,1037
6428,11164
6430,2001457
6431,3837
6435,7719
6436,7718
6438,7718
6440,7719
6442,2553
6443,3514
6444,1995
6445,15593
6446,15593
6447,7716
6448,7716
6449,7716
6450,7716
6451,7716
6452,7715
6453,7715
6454,7715
6455,7715
6456,7715
6457,7715
6458,7715
6459,7715
6460,7717
6461,7717
6462,7717
6463,7717
6464,7717
6465,7715
6466,7715
6467,7715
6468,7715
6469,7714
6470,7714
6471,13529
6472,13529
6473,13529
6474,13529
6475,13529
6476,13529
6477,13529
6478,13529
6479,13529
6480,13529
6481,13529
6482,13529
6483,13529
6484,13529
6485,13529
6486,13529
6487,2616
6488,7714
6489,7714
6490,7714
6491,7714
6492,7714
6493,7714
6494,3583
6495,13685
6496,34921
6497,14378
6499,6497
6502,6497
6505,1502
6508,3661
6514,3528
6516,6514
6517,63
6518,101
6524,11216
6525,11216
6526,11216
6530,6536
6531,1601
6532,6531
6533,6531
6534,7685
6535,463
6536,22293
6537,22293
6538,463
6539,456
6541,34996
6542,34996
6544,6876
6553,58
6555,25
6558,11216
6561,11216
6562,4921
6563,7239
6564,4563
6565,12240
6566,1083
6567,1083
6568,6569
6569,2308
6570,2511
6571,2511
6574,8410024
6575,475
6580,464
6581,1630
6582,476
6583,20
6585,62
6586,7779
6587,6592
6588,13139
6589,8845
6590,5160
6591,6590
6592,6590
6594,5156
6595,6598
6596,6598
6597,15212
6598,2050
6599,6598
6600,6598
6601,6598
6603,6598
6604,3932
6605,3932
6606,2216
6607,6591
6608,6609
6609,8324
6610,5156
6611,477
6612,477
6614,158
6615,3920
6616,1691
6617,1691
6618,481
6630,6618
6631,6618
6632,2057
6633,5913
6634,1638
6635,475
6636,12254
6637,13522
6638,6590
6639,18533
6640,18533
6641,5160
6642,6660
6643,6610
6644,6610
6645,5742
6646,6660
6647,5742
6648,5742
6649,8841
6650,5156
6651,6590
6652,6660
6653,35651
6654,3838
6655,5156
6656,39422
6657,4704
6658,11139
6659,11088
6660,18260
6661,6614
6662,12193
6663,1638
6664,1637
6665,1638
6666,1663
6667,2553
6668,13685
6669,5744
6670,3837
6671,3916
6672,13685
6673,13685
6674,64
6675,3978
6676,4226
6677,36215
6678,4111
6679,3604
6680,3387
6681,1020
6682,13685
6683,2221
6684,2221
6685,5813
6686,1638
6687,1638
6688,64
6689,36293
6690,35552
6691,64
6692,4111
6694,36303
6695,11215
6696,11591
6697,11591
6698,11591
6699,5160
6713,13685
6714,4251
6715,15002
6716,2529
6717,10712
6718,6720
6719,6720
6720,3681
6721,15212
6722,5913
6723,5913
6724,5913
6725,8845
6726,15212
6727,1115
6728,1115
6729,464
6742,7651
6743,19263
6749,15212
6755,15212
6756,2050
6757,2050
6761,7651
6762,8841
6763,15808
6764,35380
6765,1638
6766,1638
6767,5055
6768,10361
6770,4530
6771,6775
6772,6775
6773,6775
6775,2418
6776,5913
6777,2050
6779,6791
6780,6791
6782,6785
6783,22303
6785,16548
6786,16549
6787,6792
6788,6792
6789,6793
6790,6793
6791,6783
6792,6783
6793,6783
6794,11216
6795,6794
6796,6794
6798,1021
6799,483
6800,15
6801,5055
6802,5913
6803,4111
6804,11825
6805,5055
6806,16497
6807,16497
6810,5055
6811,5913
6812,13685
6813,10912
6815,11825
6820,64
6821,2385
6822,4386
6828,2511
6829,5194
6831,933
6832,464
6833,464
6834,13522
6836,1447
6837,5913
6838,1021
6839,1021
6840,2308
6841,15796
6842,10523
6843,11215
6844,476
6845,14892
6846,466
6847,1020
6848,6569
6849,15057
6851,5272
6853,7685
6854,6853
6855,6660
6856,10314
6857,2050
6858,4120
6859,6598
6860,18707
6861,5055
6862,4769
6863,6865
6864,6865
6865,1438
6866,4921
6867,64
6868,5399
6869,62
6870,3102
6871,10130
6872,4356
6875,10130
6876,2049
6877,6876
6878,478
6904,5253
6905,5253
6906,15212
6907,1134
6908,1134
6909,464
6911,463
6912,6676
6913,3929
6914,483
6915,6914
6916,10304
6918,13193
6919,6914
6920,6914
6921,1276
6922,10304
6923,6915
6924,6929
6925,13765
6929,6799
6930,6799
6931,1199
6932,6937
6934,488
6935,6932
6936,3846
6937,15807
6938,15814
6946,5904
6947,15212
6948,34969
6949,3843
6950,3843
6951,3843
6952,3843
6953,34969
6954,3244
6955,4804
6956,3729
6957,5291
6958,15212
6959,4530
6960,5156
6964,5156
6965,5423
6966,3498
6967,6969
6968,61
6969,4529
6970,4530
6971,6969
6972,6555
6973,6972
6974,6972
6976,13765
6983,466
6984,10199
7005,5291
7010,922
7021,468
7023,468
7026,6598
7037,1032
7095,383
7097,5291
7098,3099
7099,3099
7100,15228
7105,25
7106,2050
7108,456
7109,1988
7111,34696
7113,456
7115,1091
7116,3672
7118,479
7119,18664
7120,13164
7121,14
7122,4117
7123,4117
7124,4117
7125,4117
7126,4117
7127,4117
7128,2050
7132,5172
7134,45
7135,16879
7136,34944
7140,1136
7141,1136
7142,1532
7143,1532
7144,2050
7145,64
7146,2458
7147,464
7148,464
7149,3847
7150,35398
7151,11741
7152,15704
7153,6349
7154,6356
7155,6356
7156,18246
7157,18246
7158,464
7159,464
7160,17635
7161,15214
7162,15214
7163,15216
7164,1528
7165,1528
7166,7145
7167,7145
7168,11906
7169,11906
7170,5913
7171,36304
7172,5913
7173,7171
7174,7171
7175,7172
7176,7172
7177,11189
7178,1239
7179,119
7180,1305
7181,5156
7182,6660
7185,5291
7186,7141
7187,7140
7188,3388
7190,200
7191,7190
7192,7190
7193,200
7194,10147
7195,3891
7196,62
7197,468
7198,14402
7204,2049
7213,5253
7214,5256
7215,3932
7220,105
7221,105
7222,105
7223,61
7224,64
7225,64
7227,7228
7228,7635
7230,7228
7232,105
7233,105
7236,105
7237,2050
7238,2050
7239,2522
7240,5734
7241,5734
7242,4797
7243,2522
7244,7635
7245,2020
7247,9662
7249,7244
7250,15212
7251,6569
7252,2001457
7254,2001457
7255,2001457
7257,2001457
7260,7252
7261,7252
7262,7252
7263,7252
7264,7252
7265,7252
7266,7252
7267,9505
7268,7522
7269,14793
7270,14792
7271,1015
7272,11582
7273,11582
7274,6935
7275,6935
7276,6935
7277,6598
7278,6598
7279,6598
7280,6598
7281,6598
7282,6598
7283,6598
7284,16879
7285,6598
7286,6598
7287,6598
7288,6598
7289,6598
7290,6598
7291,6598
7292,6598
7293,6598
7294,6598
7295,6598
7296,6598
7297,6598
7298,5310
7299,1886
7300,7301
7301,1981
7302,7304
7303,6876
7304,2049
7306,4212
7307,5777
7308,6337
7311,6538
7312,1637
7314,13137
7315,15212
7316,13137
7317,13137
7318,35550
7319,13145
7321,13145
7324,64
7329,4119
7330,3000972
7331,7330
7332,7330
7334,2616
7347,2616
7349,2616
7350,2616
7351,9663
7352,6876
7354,7844
7355,3566
7356,13765
7357,11953
7358,11953
7359,11954
7361,11954
7362,11954
7364,4921
7365,11954
7366,945
7367,36215
7371,7367
7373,7367
7374,35131
7375,481
7376,3102
7377,13754
7378,2050
7379,2050
7380,3000961
7381,3000961
7383,5291
7384,1473
7385,7384
7386,7384
7389,2418
7390,7389
7391,7389
7412,2616
7413,9662
7414,125
7415,9661
7416,14891
7417,2316
7418,11215
7425,7418
7440,119
7473,12467
7475,479
7486,481
7490,476
7491,476
7499,9856
7500,3914
7501,7499
7502,3914
7503,483
7521,4590
7522,4590
7524,3104
7529,3104
7530,3104
7567,61
7573,483
7574,7567
7589,7592
7590,10077
7592,7601
7601,483
7602,12274
7603,10077
7606,7602
7610,3516
7612,11024
7613,11024
7614,11024
7615,1328
7616,42
7617,2553
7618,7617
7619,1781
7622,2203
7623,21
7625,19304
7626,2616
7627,9663
7628,2663
7629,2663
7630,9663
7631,11215
7632,9662
7633,7247
7634,9662
7635,9662
7637,2305
7639,16549
7640,2305
7641,7245
7642,6591
7643,2524
7644,5181
7645,6598
7646,7645
7647,7645
7650,1100000
7651,61
7652,4590
7653,10532
7654,10532
7656,464
7657,211
7679,14907
7681,3099
7683,5256
7684,6555
7685,1231
7687,7688
7688,5423
7689,1048
7690,5291
7691,161
7692,6569
7693,1637
7699,1018
7702,1018
7703,7702
7707,2616
7709,2616
7710,6840
7711,2834
7712,2835
7713,2837
7714,5844
7715,5844
7716,5844
7717,5844
7718,1637
7719,5156
7721,6658
7722,6658
7723,7722
7724,7721
7725,7721
7726,7721
7727,7721
7728,7721
7729,7722
7730,7722
7731,7722
7732,7722
7735,3695
7738,3695
7741,3695
7744,3695
7747,3695
7750,3696
7753,3696
7756,3696
7759,3696
7762,3696
7763,4070
7764,7635
7767,2712
7768,2712
7769,2616
7770,2268
7771,2419
7772,6536
7773,5399
7774,3672
7775,1091
7776,1091
7777,1919
7778,1917
7779,6314
7780,463
7794,6314
7795,1268
7798,467
7799,3672
7800,2413
7801,1474
7802,2365
7803,456
7804,10290
7805,1474
7806,478
7807,2049
7808,3567
7809,13493
7811,475
7812,2415
7818,1823
7819,1823
7820,1823
7821,1823
7822,1823
7823,475
7825,1967
7826,2358
7827,34929
7828,10740
7829,10741
7830,10742
7831,10719
7832,10719
7833,5913
7834,4170
7835,4170
7836,4170
7837,4170
7838,8882
7840,7838
7841,8907
7842,1474
7843,5913
7844,4765
7845,2384
7846,11823
7862,2384
7914,1474
7958,12131
7959,1435
7960,1480
7990,8000
7991,7997
7993,11141
7997,11141
8000,11141
8001,1474
8114,982
8115,36215
8124,8115
8187,2418
8188,43
8192,43
8193,1474
8194,15011
8195,15012
8196,10891
8198,13754
8199,1444
8200,1444
8201,7381
8202,1474
8203,2553
8229,1015
8230,4256
8231,475
8242,3833
8243,3830
8245,1630
8246,4921
8247,26
8248,4921
8250,4921
8251,467
8252,62
8253,481
8254,35561
8255,1105
8256,1105
8257,7997
8258,475
8259,475
8260,26
8261,26
8262,475
8263,475
8264,69
8265,2548
8266,10313
8267,6300
8268,6300
8269,4755
8270,6612
8271,6612
8274,7113
8275,75
8276,75
8280,7113
8281,5423
8283,475
8284,1630
8285,10040
8286,64
8287,64
8288,11784
8290,64
8291,22
8292,22
8293,22
8294,13703
8295,13703
8297,8292
8304,2384
8305,2384
8307,4852
8310,3295
8311,5156
8320,36269
8321,5156
8322,5156
8323,5156
8324,479
8330,1349
8331,5156
8332,11215
8333,8332
8334,13118
8335,8334
8337,475
8338,8837
8339,4852
8340,61
8341,3102
8342,1213
8343,1213
8344,1213
8345,13636
8346,13636
8367,483
8397,4815
8404,4810
8408,4810
8420,2424
8424,5173
8425,6598
8426,130
8427,15212
8428,2385
8429,5744
8430,5744
8431,5744
8432,5744
8433,4247
8434,4247
8435,5179
8436,4247
8437,8434
8438,6015
8439,6015
8440,10314
8441,8440
8442,8440
8443,2544
8444,8443
8445,8443
8446,4254
8447,2217
8449,5913
8450,8549
8453,4518
8454,4518
8455,4518
8456,1079
8457,1079
8459,1079
8460,1079
8461,1080
8462,1080
8463,1080
8464,1498
8465,11534
8488,5156
8521,2000
8522,1577
8523,5493
8529,2000
8537,2000
8544,2252
8546,2251
8549,4518
8571,5493
8572,10932
8573,10932
8574,10958
8575,10958
8576,6328
8577,34681
8582,12369
8583,1576
8584,1576
8585,15212
8586,18544
8588,8522
8589,8522
8591,1577
8592,1577
8593,10437
8594,10437
8595,1577
8596,15212
8597,1577
8598,1577
8603,1596
8604,1596
8605,1596
8606,1596
8607,1596
8608,1596
8609,1577
8611,4518
8612,1325
8617,1111
8618,2426
8622,8611
8712,8571
8713,1134
8715,5156
8716,4885
8772,4383
8775,4388
8776,89
8777,4479
8778,4479
8779,1495
8780,2532
8781,2532
8783,1638
8784,2529
8785,2529
8786,980
8787,980
8788,8789
8789,4704
8790,64
8791,8790
8798,8790
8799,8790
8800,16888
8801,1048
8802,8803
8803,1000021
8804,15212
8805,93
8806,166
8807,10147
8808,1328
8809,464
8810,11779
8811,3135
8812,8811
8813,161
8814,34921
8815,13765
8816,33
8817,925
8818,2224
8819,2224
8820,2224
8821,2224
8822,2224
8823,955
8824,5904
8826,6538
8827,11954
8828,11164
8829,2956
8830,2956
8831,2277
8832,2277
8833,35648
8834,914
8835,9854
8836,9854
8837,2529
8838,12348
8839,13777
8840,13778
8841,8845
8842,8841
8843,4346
8844,4346
8845,211
8846,211
8847,8845
8848,8841
8851,464
8852,1040
8853,1040
8854,3677
8855,5398
8856,34933
8857,12368
8858,9870
8859,414
8860,10038
8861,414
8862,34933
8863,12369
8866,34922
8867,479
8870,8946
8873,4111
8874,1062
8876,14892
8877,5769
8878,8837
8879,8846
8880,914
8881,2616
8882,7699
8883,2481
8884,1874
8885,1874
8886,7798
8887,1593
8888,2201
8889,1593
8891,3102
8892,2535
8894,1048
8895,11159
8896,2539
8897,26
8902,464
8904,35555
8906,4121
8907,7842
8909,12075
8911,12075
8913,7842
8915,464
8917,35555
8918,35555
8921,22303
8922,9737
8923,9737
8924,9737
8925,9737
8926,9736
8927,8921
8928,8921
8929,8921
8930,35014
8933,8930
8934,8930
8935,5398
8936,5156
8937,475
8939,45
8940,45
8941,45
8942,45
8943,475
8944,463
8945,5292
8946,353
8947,1048
8948,101
8949,101
8950,4890
8951,101
8952,8951
8953,8951
8954,63
8955,101
8956,64
8957,64
8958,64
8959,4530
8960,10053
8961,2184
8962,15021
8963,9564
8964,45
8967,2437
8969,10371
8971,64
8972,64
8974,2365
8975,5398
8976,11579
8977,1630
8978,9856
8979,468
8982,7846
8987,353
8989,11148
8992,478
8993,7692
8994,945
8995,9662
8998,36303
8999,61
9000,13706
9002,5156
9005,11139
9006,1542
9007,15917
9009,11779
9010,479
9013,1995
9014,3836
9015,1418
9016,3891
9020,2247
9022,2247
9024,9753
9025,3497
9026,1637
9027,1637
9029,3520
9030,2016
9032,2016
9035,7685
9038,6800
9039,10754
9040,9026
9041,9026
9042,6876
9044,2201
9046,18253
9047,18253
9048,35552
9049,35550
9050,11775
9051,9050
9052,9050
9053,7633
9054,1009
9055,1009
9056,9055
9057,9055
9058,10000
9060,10000
9061,9060
9062,9060
9063,9061
9064,15212
9065,15212
9066,15212
9067,15212
9071,35767
9072,35767
9073,2183
9074,34681
9075,60
9076,9075
9077,9075
9078,3604
9089,64
9090,64
9091,64
9092,64
9093,64
9095,64
9097,7023
9098,995
9099,5423
9100,5423
9101,2548
9102,5057
9114,2370
9115,5178
9116,6925
9117,991
9118,34929
9119,10912
9120,479
9121,4121
9122,11814
9124,3078
9125,3078
9126,3078
9127,4121
9128,3067
9129,2166
9130,2050
9132,4256
9133,5291
9138,2064
9139,15212
9140,15212
9141,13140
9142,477
9145,5423
9149,4111
9191,15060
9192,7213
9193,15060
9194,9891
9195,2050
9196,4176
9197,15048
9198,2209
9199,9198
9200,3000981
9201,6555
9202,64
9203,11160
9204,9501
9205,9501
9206,14702
9207,64
9210,2050
9213,9210
9215,9210
9216,9210
9217,9210
9291,16491
9292,12314
9293,12314
9468,11164
9470,11164
9471,64
9472,34929
9473,26
9474,26
9475,26
9476,3978
9477,7213
9478,7524
9479,924
9480,925
9481,5082
9482,3104
9483,2095
9484,9483
9494,7524
9495,7499
9496,7499
9497,5911
9499,7185
9500,7213
9501,7213
9502,9483
9503,3104
9504,3104
9505,7524
9506,7524
9521,5911
9522,5291
9523,10377
9526,5291
9536,5629
9537,5629
9538,5291
9539,5291
9548,1281
9549,1281
9550,925
9551,2529
9552,9551
9553,9551
9555,14489
9556,14503
9558,3221
9559,11139
9563,2529
9564,13703
9565,1705
9566,18257
9567,1705
9568,6077
9569,475
9570,5478
9571,2050
9572,464
9573,2553
9576,5478
9577,5478
9578,5478
9579,4064
9580,4061
9581,4061
9582,5496
9583,4061
9584,10042
9585,9749
9586,9600
9587,9600
9588,9600
9589,9600
9590,9601
9591,9601
9592,9601
9593,9601
9596,9585
9597,9585
9598,9585
9599,9585
9600,9585
9601,9585
9602,4883
9603,4883
9610,3075
9611,3075
9612,7651
9614,3075
9615,6598
9616,6598
9617,5253
9618,5256
9620,7524
9621,2329
9622,5310
9623,2211
9624,1780
9625,1780
9629,15212
9630,9623
9631,9623
9632,9623
9633,9623
9634,9623
9635,3932
9636,3932
9637,10355
9638,10355
9639,11164
9640,3932
9641,3931
9643,7702
9644,3571
9645,5399
9646,4295
9647,15813
9648,3581
9650,61
9651,5769
9652,15329
9653,15329
9654,1637
9655,1637
9657,1637
9658,1637
9659,1187
9661,2308
9662,2308
9663,2308
9664,2095
9668,2050
9669,12463
9670,464
9671,5384
9672,481
9673,1785
9674,1780
9675,1785
9676,13150
9678,34926
9679,9678
9680,9678
9687,4148
9688,35307
9689,35489
9692,5082
9695,3351
9697,1278
9708,5177
9709,5177
9712,1081
9713,1081
9714,9292
9715,464
9716,20
9717,20
9718,58
9719,26
9720,9719
9721,9719
9722,15833
9731,8921
9732,8921
9733,8921
9734,8921
9735,8921
9736,8921
9737,8921
9738,9740
9739,9740
9740,22303
9742,2553
9743,12466
9744,4111
9745,64
9746,5291
9747,5291
9748,5062
9749,3104
9751,3104
9752,3104
9753,64
9754,2190
9755,463
9756,62
9757,463
9758,7134
9767,6658
9768,6658
9769,2064
9771,15212
9772,15212
9773,6555
9775,19263
9776,19263
9777,7635
9778,15212
9779,3379
9780,3380
9834,2616
9835,2616
9836,15593
9840,2616
9841,2616
9842,34922
9843,5154
9844,464
9845,3104
9846,12481
9847,7688
9848,7651
9849,4728
9850,2548
9851,9740
9852,9740
9853,34944
9854,9856
9855,9854
9856,61
9857,464
9858,158
9859,158
9860,6925
9861,2530
9862,64
9863,64
9864,64
9865,3102
9866,62
9867,1048
9868,9867
9869,9867
9870,34944
9871,5423
9877,2529
9878,10712
9879,9878
9880,9878
9881,5291
9882,34944
9883,64
9885,1637
9887,1638
9888,2050
9889,7688
9890,4111
9891,5253
9892,20
9893,20
9894,5423
9895,9894
9896,9894
9897,15212
9898,15212
9899,2616
9906,6843
9907,10313
9908,2786
9909,2786
9910,926
9911,63
9912,63
9913,9912
9914,9911
9916,60
9917,7651
9918,7635
9919,1135
9920,7530
9921,25
9948,9060
9949,10000
9950,4001
9951,2616
9952,119
9953,468
9954,1032
9955,2546
9956,20
9957,6846
9958,464
9959,464
9960,12368
9961,12369
9962,2530
9963,9962
9964,9962
9965,9962
9966,10131
9967,6615
9968,6615
9969,6934
9970,34969
9971,325
9972,7651
9973,7651
9974,7473
9975,5082
9976,5806
9977,7115
9978,5913
9979,5913
9980,9979
9984,9980
9985,9980
9986,9978
9987,9978
9988,9979
9989,9979
9990,9989
9991,9989
9992,1800
9993,7106
9994,7106
9995,7106
10000,61
10001,34922
10002,61
10005,61
10006,12466
10007,12466
10008,478
10009,34923
10010,9663
10011,10009
10012,3102
10013,3102
10014,15212
10015,64
10016,35118
10017,3978
10018,3978
10019,3102
10020,15813
10021,15833
10022,15833
10023,15833
10024,15833
10025,15833
10026,15833
10027,15833
10028,15833
10029,15833
10030,15833
10031,9494
10032,64
10033,64
10034,10188
10036,9661
10038,414
10039,13765
10040,11952
10041,992
10042,9494
10045,10042
10046,7524
10047,3408
10048,10047
10049,10047
10050,10047
10051,64
10052,5020
10053,62
10054,35131
10055,35131
10056,13765
10057,10188
10059,2036
10060,464
10061,464
10062,15813
10063,15813
10064,464
10065,15814
10066,5913
10069,15814
10070,10071
10071,64
10074,11216
10075,5291
10076,464
10077,483
10078,5629
10081,34932
10083,3104
10084,6598
10090,7524
10091,7645
10092,6598
10096,6598
10123,2020
10124,2020
10125,2020
10126,2020
10127,6598
10128,1808
10129,15052
10130,6598
10131,1133
10132,1637
10133,2368
10134,10133
10135,5408
10136,483
10137,483
10141,5295
10143,6530
10145,5398
10146,5156
10147,5399
10148,35784
10150,11831
10151,5904
10152,912
10153,4529
10154,6931
10155,3685
10156,3685
10157,3685
10158,3685
10159,3685
10160,464
10161,464
10162,11676
10163,10165
10164,34925
10165,14382
10166,10164
10167,10165
10168,10165
10169,10165
10170,477
10171,16446
10172,64
10173,7651
10174,64
10175,1638
10176,4573
10181,6544
10183,440
10185,5156
10186,1338
10187,1338
10188,34944
10189,6675
10190,481
10191,11216
10192,12254
10193,3513
10194,5806
10195,5806
10197,5396
10198,4573
10199,466
10202,4121
10204,2049
10205,1638
10207,1711
10209,5160
10210,463
10211,2384
10212,34921
10213,5866
10214,10213
10215,5856
10219,10213
10220,10213
10221,7524
10222,6800
10223,1771
10224,1771
10225,19269
10227,6598
10228,463
10229,4111
10230,20
10231,6800
10232,4121
10233,10313
10234,15212
10235,3682
10238,64
10239,168
10240,12102
10241,12102
10242,12102
10243,2365
10244,4868
10245,4868
10246,10244
10247,10244
10248,10244
10249,3474
10250,3474
10251,3474
10252,10259
10253,10259
10254,10359
10255,10359
10256,10359
10257,10359
10258,14387
10259,10359
10260,1981
10262,2616
10264,6925
10265,10264
10266,10264
10269,479
10270,479
10271,1601
10272,75
10273,5913
10276,464
10277,2050
10279,2553
10283,10279
10284,161
10285,2020
10286,5291
10287,4674
10289,10296
10290,10296
10291,4923
10292,10291
10293,10313
10294,15808
10295,10291
10296,10321
10297,10290
10298,10290
10299,3104
10300,483
10302,10303
10303,5292
10304,6915
10305,64
10306,10305
10307,10305
10308,10298
10309,10321
10310,10321
10311,10290
10312,5423
10313,10314
10314,61
10316,5291
10321,10313
10323,75
10326,10321
10328,10329
10329,10377
10330,3314
10332,5291
10333,5292
10334,10258
10335,9526
10336,10258
10337,6905
10338,10341
10339,10341
10341,10360
10343,10360
10344,10360
10345,10360
10347,10360
10348,5865
10349,4637
10354,14387
10355,5913
10356,10355
10357,10355
10358,4765
10359,14387
10360,5291
10361,11134
10362,10912
10363,4765
10364,10912
10365,4755
10366,2203
10367,9141
10368,9911
10369,10368
10370,3503
10371,4121
10372,4100000
10373,4529
10375,6598
10376,6598
10377,7524
10378,7524
10379,3386
10380,1021
10384,464
10386,444
10387,13765
10388,5913
10389,12071
10390,464
10391,3885
10392,10394
10393,10394
10394,10001
10395,10748
10396,1473
10397,1473
10398,1959
10399,3497
10400,13126
10401,22292
10402,13754
10403,5423
10404,119
10405,5374
10406,10380
10408,1637
10409,63
10410,3916
10411,3427
10412,5156
10413,15143
10414,10411
10415,35014
10416,10392
10417,10393
10418,161
10419,2073
10420,10755
10421,10755
10422,444
10423,10422
10424,5913
10425,3
10426,10425
10427,481
10428,1474
10437,1577
10467,34908
10496,10891
10498,485
10499,10498
10501,10498
10505,10507
10506,10507
10507,4923
10509,1037
10510,10509
10511,10509
10512,10509
10513,16447
10514,1037
10515,1000021
10516,8811
10517,10516
10518,10516
10519,6869
10520,6869
10521,62
10522,4765
10523,55
10524,9132
10526,9132
10527,2558
10528,10527
10531,5423
10532,6555
10533,4120
10534,10532
10535,10532
10536,479
10537,10536
10538,10758
10540,15050
10541,15050
10543,10712
10544,15042
10545,15036
10546,10712
10547,15037
10548,15038
10549,15039
10550,15040
10551,15041
10557,15037
10558,15038
10559,15039
10560,15040
10561,15041
10562,5255
10564,5257
10565,15043
10566,15044
10567,15045
10568,15046
10569,15047
10570,15043
10571,15044
10572,15045
10573,15046
10574,15047
10575,15025
10576,15026
10577,15027
10578,15028
10579,15029
10580,15031
10581,15032
10582,15033
10583,15034
10584,15035
10585,15030
10586,15024
10675,15025
10676,15026
10677,15027
10678,15028
10679,15029
10680,15031
10681,15032
10682,15033
10683,15034
10684,15035
10685,35129
10686,35128
10687,15036
10688,10543
10690,5227
10693,5226
10695,3860
10696,10543
10697,35129
10698,15042
10699,35128
10700,15023
10701,15064
10702,9749
10703,11584
10704,5221
10706,5222
10707,15212
10708,10707
10709,10707
10710,10713
10711,10713
10712,10912
10713,12353
10714,15054
10718,15055
10719,10912
10720,11584
10721,18102
10722,1474
10723,10722
10724,5813
10725,10722
10726,10722
10727,10428
10728,15059
10732,15058
10733,15058
10737,15111
10738,15114
10739,15096
10740,1474
10741,10740
10742,10740
10743,34925
10744,15010
10745,2001457
10746,5913
10747,5913
10748,444
10749,1569
10750,8907
10751,1048
10752,15051
10753,10748
10754,1744
10755,1744
10756,1744
10757,2238
10758,475
10759,11250
10760,4100000
10801,15014
10842,35129
10843,5863
10844,5866
10846,15001
10847,15003
10848,15002
10849,15004
10850,15004
10851,15013
10852,15013
10853,5055
10854,12180
10855,3531
10856,94
10858,34929
10861,10858
10862,6012
10863,10862
10864,10862
10865,10862
10866,10862
10867,10868
10868,10858
10869,7844
10878,10855
10879,1091
10880,10854
10881,15061
10882,15061
10883,15021
10884,15021
10885,15022
10886,15022
10887,1444
10889,5913
10890,14892
10891,14892
10892,10363
10893,5928
10894,3913
10895,7197
10896,7844
10898,8907
10899,7197
10900,35129
10901,15012
10902,15011
10903,15011
10905,1048
10907,4251
10908,1474
10910,5913
10911,4765
10912,11216
10913,4765
10921,8845
10925,10921
10926,10921
10927,1568
10928,10938
10929,9506
10930,5493
10931,1630
10932,6328
10933,1577
10935,9506
10936,10938
10937,15212
10938,64
10939,1630
10940,14892
10943,18544
10944,10940
10945,2377
10946,1630
10947,10938
10948,14892
10949,2377
10950,2376
10951,2376
10952,10938
10953,15212
10954,933
10955,10258
10956,64
10958,6328
10959,14892
10961,5865
10962,5865
10963,3082
10970,8450004
10974,10970
10975,5865
10977,5865
10981,10970
10982,5865
10983,5865
10984,5865
10985,5865
10986,5865
10987,6904
10988,5865
10989,5865
10990,3897
10993,5865
10994,4100000
10995,64
10996,1994
11002,11004
11004,3933
11005,2166
11006,34903
11007,11005
11011,1499
11012,1500
11013,4518
11014,11013
11015,5913
11016,2461
11017,4518
11022,14378
11024,4254
11025,1568
11043,2000
11048,11043
11049,34696
11050,2347
11060,25
11078,2553
11079,15212
11085,10912
11087,8896
11088,8846
11090,7832
11091,7832
11092,1271
11093,1271
11094,10913
11095,10913
11096,11779
11104,4390
11106,5174
11107,8114
11108,8114
11110,11139
11111,3839
11112,3840
11113,11112
11117,11112
11118,2217
11119,2217
11120,2217
11121,11120
11122,11120
11123,1485
11124,2216
11130,1048
11131,2217
11132,2217
11133,2217
11134,982
11135,7844
11136,8846
11137,75
11138,75
11139,3657
11140,34944
11141,10911
11142,10911
11143,15212
11144,11145
11145,14892
11146,2365
11147,2365
11148,414
11149,2365
11150,4119
11151,5493
11152,10912
11153,10912
11154,3102
11155,4050
11156,11158
11157,3583
11158,75
11159,75
11160,9199
11161,1725
11162,15015
11163,15015
11164,4766
11165,8845
11166,11139
11167,8907
11168,8907
11169,8907
11170,11171
11171,2217
11172,2616
11173,2616
11175,9663
11176,9663
11177,2616
11178,9663
11179,9663
11183,9010
11184,1277
11185,13765
11186,13226
11187,4100000
11188,4100000
11189,4780
11190,13754
11191,9141
11192,11191
11193,11191
11194,1810
11195,11197
11196,11197
11197,5911
11198,12367
11199,64
11200,1468
11201,12367
11202,6555
11203,7524
11204,2553
11205,5897
11206,982
11207,2251
11208,11210
11209,11210
11210,7530
11213,2211
11214,9661
11215,5162
11216,10000
11217,4518
